name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL kujawsko-pomorskie solar PV ground HMV vRES 2025,PL kujawsko-pomorskie,,solar PV ground,,HMV vRES,,,2025,2025,TRUE,684.6,
PL kujawsko-pomorskie solar PV roof LV 2020,PL kujawsko-pomorskie,,solar PV roof,,LV,,,2020,2020,TRUE,134.9,
PL kujawsko-pomorskie solar PV roof LV 2023,PL kujawsko-pomorskie,,solar PV roof,,LV,,,2023,2023,TRUE,558.0,
PL kujawsko-pomorskie solar PV roof LV 2024,PL kujawsko-pomorskie,,solar PV roof,,LV,,,2024,2024,TRUE,628.9,
PL kujawsko-pomorskie solar PV roof LV 2025,PL kujawsko-pomorskie,,solar PV roof,,LV,,,2025,2025,TRUE,692.6,
PL kujawsko-pomorskie space heating final use 2020,PL kujawsko-pomorskie,,space heating final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie space heating final use 2023,PL kujawsko-pomorskie,,space heating final use,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie space heating final use 2024,PL kujawsko-pomorskie,,space heating final use,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie transformation EHV-HMV HMV EHV 2020,PL kujawsko-pomorskie,,transformation EHV-HMV,,HMV,EHV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie transformation EHV-HMV HMV EHV 2023,PL kujawsko-pomorskie,,transformation EHV-HMV,,HMV,EHV,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie transformation EHV-HMV HMV EHV 2024,PL kujawsko-pomorskie,,transformation EHV-HMV,,HMV,EHV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie transformation HMV-EHV EHV HMV 2020,PL kujawsko-pomorskie,,transformation HMV-EHV,,EHV,HMV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie transformation HMV-EHV EHV HMV 2023,PL kujawsko-pomorskie,,transformation HMV-EHV,,EHV,HMV,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie transformation HMV-EHV EHV HMV 2024,PL kujawsko-pomorskie,,transformation HMV-EHV,,EHV,HMV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie transformation HMV-LV LV HMV 2020,PL kujawsko-pomorskie,,transformation HMV-LV,,LV,HMV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie transformation HMV-LV LV HMV 2023,PL kujawsko-pomorskie,,transformation HMV-LV,,LV,HMV,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie transformation HMV-LV LV HMV 2024,PL kujawsko-pomorskie,,transformation HMV-LV,,LV,HMV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie transformation LV-HMV HMV LV 2020,PL kujawsko-pomorskie,,transformation LV-HMV,,HMV,LV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie transformation LV-HMV HMV LV 2023,PL kujawsko-pomorskie,,transformation LV-HMV,,HMV,LV,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie transformation LV-HMV HMV LV 2024,PL kujawsko-pomorskie,,transformation LV-HMV,,HMV,LV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie water heating final use 2020,PL kujawsko-pomorskie,,water heating final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie water heating final use 2023,PL kujawsko-pomorskie,,water heating final use,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie water heating final use 2024,PL kujawsko-pomorskie,,water heating final use,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie wind onshore HMV vRES 2023,PL kujawsko-pomorskie,,wind onshore,,HMV vRES,,,2023,2023,TRUE,302.4,
PL kujawsko-pomorskie wind onshore HMV vRES 2024,PL kujawsko-pomorskie,,wind onshore,,HMV vRES,,,2024,2024,TRUE,342.2,
PL kujawsko-pomorskie wind onshore HMV vRES 2025,PL kujawsko-pomorskie,,wind onshore,,HMV vRES,,,2025,2025,TRUE,476.8,
PL kujawsko-pomorskie wind onshore old HMV vRES 2020,PL kujawsko-pomorskie,,wind onshore old,,HMV vRES,,,2020,2020,TRUE,612.5,
PL kujawsko-pomorskie wind onshore old HMV vRES 2023,PL kujawsko-pomorskie,,wind onshore old,,HMV vRES,,,2023,2023,TRUE,612.5,
PL kujawsko-pomorskie wind onshore old HMV vRES 2024,PL kujawsko-pomorskie,,wind onshore old,,HMV vRES,,,2024,2024,TRUE,612.5,
PL kujawsko-pomorskie wind onshore old HMV vRES 2025,PL kujawsko-pomorskie,,wind onshore old,,HMV vRES,,,2025,2025,TRUE,601.0,
PL kujawsko-pomorskie wind onshore old HMV vRES 2030,PL kujawsko-pomorskie,,wind onshore old,,HMV vRES,,,2030,2030,TRUE,496.4,
PL kujawsko-pomorskie wind onshore old HMV vRES 2035,PL kujawsko-pomorskie,,wind onshore old,,HMV vRES,,,2035,2035,TRUE,169.9,
PL kujawsko-pomorskie PL mazowieckie transmission line AC EHV 2024,PL kujawsko-pomorskie,PL mazowieckie,transmission line AC,,EHV,EHV,,2024,2024,TRUE,1238.0,268.6
PL kujawsko-pomorskie PL pomorskie transmission line AC EHV 2024,PL kujawsko-pomorskie,PL pomorskie,transmission line AC,,EHV,EHV,,2024,2024,TRUE,5027.0,166.5
PL kujawsko-pomorskie PL warmińsko-mazurskie transmission line AC EHV 2024,PL kujawsko-pomorskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2024,2024,TRUE,231.0,254
PL kujawsko-pomorskie PL wielkopolskie transmission line AC EHV 2024,PL kujawsko-pomorskie,PL wielkopolskie,transmission line AC,,EHV,EHV,,2024,2024,TRUE,3645.0,168.6
PL lubelskie BEV BEV 2020,PL lubelskie,,BEV,,BEV,,,2020,2020,TRUE,3.1,
PL lubelskie BEV BEV 2023,PL lubelskie,,BEV,,BEV,,,2023,2023,TRUE,16.1,
PL lubelskie BEV BEV 2024,PL lubelskie,,BEV,,BEV,,,2024,2024,TRUE,16.1,
PL lubelskie BEV BEV 2025,PL lubelskie,,BEV,,BEV,,,2025,2025,TRUE,45.0,
PL lubelskie BEV V2G LV 2020,PL lubelskie,,BEV V2G,,LV,,,2020,2020,TRUE,3.3,
PL lubelskie BEV V2G LV 2023,PL lubelskie,,BEV V2G,,LV,,,2023,2023,TRUE,17.5,
PL lubelskie BEV V2G LV 2024,PL lubelskie,,BEV V2G,,LV,,,2024,2024,TRUE,17.5,
PL lubelskie BEV V2G LV 2025,PL lubelskie,,BEV V2G,,LV,,,2025,2025,TRUE,49.7,
PL lubelskie BEV battery 2020,PL lubelskie,,BEV battery,,,,,2020,2020,TRUE,14.8,
PL lubelskie BEV battery 2023,PL lubelskie,,BEV battery,,,,,2023,2023,TRUE,77.0,
PL lubelskie BEV battery 2024,PL lubelskie,,BEV battery,,,,,2024,2024,TRUE,77.0,
PL lubelskie BEV battery 2025,PL lubelskie,,BEV battery,,,,,2025,2025,TRUE,180.2,
PL lubelskie BEV charger LV 2020,PL lubelskie,,BEV charger,,,LV,,2020,2020,TRUE,3.1,
PL lubelskie BEV charger LV 2023,PL lubelskie,,BEV charger,,,LV,,2023,2023,TRUE,15.8,
PL lubelskie BEV charger LV 2024,PL lubelskie,,BEV charger,,,LV,,2024,2024,TRUE,15.8,
PL lubelskie BEV charger LV 2025,PL lubelskie,,BEV charger,,,LV,,2025,2025,TRUE,44.5,
PL lubelskie ICE vehicle ICE vehicle 2020,PL lubelskie,,ICE vehicle,,ICE vehicle,,,2020,2020,TRUE,12772.3,
PL lubelskie ICE vehicle ICE vehicle 2023,PL lubelskie,,ICE vehicle,,ICE vehicle,,,2023,2023,TRUE,13286.6,
PL lubelskie ICE vehicle ICE vehicle 2024,PL lubelskie,,ICE vehicle,,ICE vehicle,,,2024,2024,TRUE,13286.6,
PL lubelskie ICE vehicle fuel supply 2020,PL lubelskie,,ICE vehicle fuel supply,,,,,2020,2020,TRUE,inf,
PL lubelskie ICE vehicle fuel supply 2023,PL lubelskie,,ICE vehicle fuel supply,,,,,2023,2023,TRUE,inf,
PL lubelskie ICE vehicle fuel supply 2024,PL lubelskie,,ICE vehicle fuel supply,,,,,2024,2024,TRUE,inf,
PL lubelskie battery large charger HMV 2023,PL lubelskie,,battery large charger,,HMV,HMV,,2023,2023,TRUE,7.7,
PL lubelskie battery large charger HMV 2024,PL lubelskie,,battery large charger,,HMV,HMV,,2024,2024,TRUE,9.9,
PL lubelskie battery large charger HMV 2025,PL lubelskie,,battery large charger,,HMV,HMV,,2025,2025,TRUE,12.7,
PL lubelskie battery large power HMV 2023,PL lubelskie,,battery large power,,HMV,HMV,,2023,2023,TRUE,8.3,
PL lubelskie battery large power HMV 2024,PL lubelskie,,battery large power,,HMV,HMV,,2024,2024,TRUE,11.0,
PL lubelskie battery large power HMV 2025,PL lubelskie,,battery large power,,HMV,HMV,,2025,2025,TRUE,13.8,
PL lubelskie battery large storage HMV 2023,PL lubelskie,,battery large storage,,HMV,,,2023,2023,TRUE,33.1,
PL lubelskie battery large storage HMV 2024,PL lubelskie,,battery large storage,,HMV,,,2024,2024,TRUE,44.1,
PL lubelskie battery large storage HMV 2025,PL lubelskie,,battery large storage,,HMV,,,2025,2025,TRUE,55.1,
PL lubelskie biogas CHP industrial HMV biomass and biogas 2020,PL lubelskie,,biogas CHP,industrial,HMV,,biomass and biogas,2020,2020,TRUE,1.4,
PL lubelskie biogas CHP industrial HMV biomass and biogas 2023,PL lubelskie,,biogas CHP,industrial,HMV,,biomass and biogas,2023,2023,TRUE,1.6,
PL lubelskie biogas CHP industrial HMV biomass and biogas 2024,PL lubelskie,,biogas CHP,industrial,HMV,,biomass and biogas,2024,2024,TRUE,1.6,
PL lubelskie biogas CHP public HMV biomass and biogas 2020,PL lubelskie,,biogas CHP,public,HMV,,biomass and biogas,2020,2020,TRUE,11.0,
PL lubelskie biogas CHP public HMV biomass and biogas 2023,PL lubelskie,,biogas CHP,public,HMV,,biomass and biogas,2023,2023,TRUE,12.2,
PL lubelskie biogas CHP public HMV biomass and biogas 2024,PL lubelskie,,biogas CHP,public,HMV,,biomass and biogas,2024,2024,TRUE,13.1,
PL lubelskie biogas CHP public HMV biomass and biogas 2025,PL lubelskie,,biogas CHP,public,HMV,,biomass and biogas,2025,2025,TRUE,16.1,
PL lubelskie biogas production industrial 2020,PL lubelskie,,biogas production,industrial,,,,2020,2020,TRUE,3.4,
PL lubelskie biogas production industrial 2023,PL lubelskie,,biogas production,industrial,,,,2023,2023,TRUE,4.1,
PL lubelskie biogas production industrial 2024,PL lubelskie,,biogas production,industrial,,,,2024,2024,TRUE,4.1,
PL lubelskie biogas production public 2020,PL lubelskie,,biogas production,public,,,,2020,2020,TRUE,26.8,
PL lubelskie biogas production public 2023,PL lubelskie,,biogas production,public,,,,2023,2023,TRUE,30.2,
PL lubelskie biogas production public 2024,PL lubelskie,,biogas production,public,,,,2024,2024,TRUE,32.1,
PL lubelskie biogas production public 2025,PL lubelskie,,biogas production,public,,,,2025,2025,TRUE,39.3,
PL lubelskie biogas substrate supply 2020,PL lubelskie,,biogas substrate supply,,,,,2020,2020,TRUE,inf,
PL lubelskie biogas substrate supply 2023,PL lubelskie,,biogas substrate supply,,,,,2023,2023,TRUE,inf,
PL lubelskie biogas substrate supply 2024,PL lubelskie,,biogas substrate supply,,,,,2024,2024,TRUE,inf,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2020,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2020,2020,TRUE,4.4,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2023,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2023,2023,TRUE,4.4,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2024,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2024,2024,TRUE,4.6,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2025,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2025,2025,TRUE,4.4,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2030,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2030,2030,TRUE,3.4,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2035,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2035,2035,TRUE,2.5,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2040,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2040,2040,TRUE,1.6,
PL lubelskie biomass wood CHP industrial HMV biomass and biogas 2045,PL lubelskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2045,2045,TRUE,0.7,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2020,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2020,2020,TRUE,0.5,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2023,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2023,2023,TRUE,3.2,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2024,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2024,2024,TRUE,3.0,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2025,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2025,2025,TRUE,3.0,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2030,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2030,2030,TRUE,2.3,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2035,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2035,2035,TRUE,2.0,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2040,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2040,2040,TRUE,1.9,
PL lubelskie biomass wood CHP public HMV biomass and biogas 2045,PL lubelskie,,biomass wood CHP,public,HMV,,biomass and biogas,2045,2045,TRUE,0.2,
PL lubelskie biomass wood boiler biomass 2020,PL lubelskie,,biomass wood boiler,,biomass,,,2020,2020,TRUE,1405.8,
PL lubelskie biomass wood boiler biomass 2023,PL lubelskie,,biomass wood boiler,,biomass,,,2023,2023,TRUE,1266.8,
PL lubelskie biomass wood boiler biomass 2024,PL lubelskie,,biomass wood boiler,,biomass,,,2024,2024,TRUE,1266.8,
PL lubelskie biomass wood final use 2020,PL lubelskie,,biomass wood final use,,,,,2020,2020,TRUE,inf,
PL lubelskie biomass wood final use 2025,PL lubelskie,,biomass wood final use,,,,,2025,2025,TRUE,inf,
PL lubelskie biomass wood final use 2030,PL lubelskie,,biomass wood final use,,,,,2030,2030,TRUE,inf,
PL lubelskie biomass wood final use 2035,PL lubelskie,,biomass wood final use,,,,,2035,2035,TRUE,inf,
PL lubelskie biomass wood final use 2040,PL lubelskie,,biomass wood final use,,,,,2040,2040,TRUE,inf,
PL lubelskie biomass wood final use 2045,PL lubelskie,,biomass wood final use,,,,,2045,2045,TRUE,inf,
PL lubelskie biomass wood final use 2050,PL lubelskie,,biomass wood final use,,,,,2050,2050,TRUE,inf,
PL lubelskie biomass wood heat biomass and biogas 2020,PL lubelskie,,biomass wood heat,,biomass and biogas,,,2020,2020,TRUE,41.9,
PL lubelskie biomass wood heat biomass and biogas 2023,PL lubelskie,,biomass wood heat,,biomass and biogas,,,2023,2023,TRUE,66.9,
PL lubelskie biomass wood heat biomass and biogas 2024,PL lubelskie,,biomass wood heat,,biomass and biogas,,,2024,2024,TRUE,66.9,
PL lubelskie biomass wood supply 2020,PL lubelskie,,biomass wood supply,,,,,2020,2020,TRUE,inf,
PL lubelskie biomass wood supply 2023,PL lubelskie,,biomass wood supply,,,,,2023,2023,TRUE,inf,
PL lubelskie biomass wood supply 2024,PL lubelskie,,biomass wood supply,,,,,2024,2024,TRUE,inf,
PL lubelskie building retrofits heat centralised 2025,PL lubelskie,,building retrofits,heat centralised,,,,2025,2025,TRUE,24.9,
PL lubelskie building retrofits heat centralised 2030,PL lubelskie,,building retrofits,heat centralised,,,,2030,2030,TRUE,49.8,
PL lubelskie building retrofits heat centralised 2035,PL lubelskie,,building retrofits,heat centralised,,,,2035,2035,TRUE,74.7,
PL lubelskie building retrofits heat centralised 2040,PL lubelskie,,building retrofits,heat centralised,,,,2040,2040,TRUE,99.6,
PL lubelskie building retrofits heat centralised 2045,PL lubelskie,,building retrofits,heat centralised,,,,2045,2045,TRUE,124.5,
PL lubelskie building retrofits heat centralised 2050,PL lubelskie,,building retrofits,heat centralised,,,,2050,2050,TRUE,149.4,
PL lubelskie building retrofits heat decentralised 2025,PL lubelskie,,building retrofits,heat decentralised,,,,2025,2025,TRUE,120.4,
PL lubelskie building retrofits heat decentralised 2030,PL lubelskie,,building retrofits,heat decentralised,,,,2030,2030,TRUE,240.9,
PL lubelskie building retrofits heat decentralised 2035,PL lubelskie,,building retrofits,heat decentralised,,,,2035,2035,TRUE,361.3,
PL lubelskie building retrofits heat decentralised 2040,PL lubelskie,,building retrofits,heat decentralised,,,,2040,2040,TRUE,481.7,
PL lubelskie building retrofits heat decentralised 2045,PL lubelskie,,building retrofits,heat decentralised,,,,2045,2045,TRUE,602.2,
PL lubelskie building retrofits heat decentralised 2050,PL lubelskie,,building retrofits,heat decentralised,,,,2050,2050,TRUE,722.6,
PL lubelskie centralised other heating biomass and biogas 2020,PL lubelskie,,centralised other heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL lubelskie centralised other heating biomass and biogas 2023,PL lubelskie,,centralised other heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL lubelskie centralised other heating biomass and biogas 2024,PL lubelskie,,centralised other heating,,,biomass and biogas,,2024,2024,TRUE,inf,
PL lubelskie centralised other heating hard coal 2020,PL lubelskie,,centralised other heating,,,hard coal,,2020,2020,TRUE,inf,
PL lubelskie centralised other heating hard coal 2023,PL lubelskie,,centralised other heating,,,hard coal,,2023,2023,TRUE,inf,
PL lubelskie centralised other heating hard coal 2024,PL lubelskie,,centralised other heating,,,hard coal,,2024,2024,TRUE,inf,
PL lubelskie centralised other heating natural gas 2020,PL lubelskie,,centralised other heating,,,natural gas,,2020,2020,TRUE,inf,
PL lubelskie centralised other heating natural gas 2023,PL lubelskie,,centralised other heating,,,natural gas,,2023,2023,TRUE,inf,
PL lubelskie centralised other heating natural gas 2024,PL lubelskie,,centralised other heating,,,natural gas,,2024,2024,TRUE,inf,
PL lubelskie centralised other heating other 2020,PL lubelskie,,centralised other heating,,,other,,2020,2020,TRUE,inf,
PL lubelskie centralised other heating other 2023,PL lubelskie,,centralised other heating,,,other,,2023,2023,TRUE,inf,
PL lubelskie centralised other heating other 2024,PL lubelskie,,centralised other heating,,,other,,2024,2024,TRUE,inf,
PL lubelskie centralised space heating biomass and biogas 2020,PL lubelskie,,centralised space heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL lubelskie centralised space heating biomass and biogas 2023,PL lubelskie,,centralised space heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL lubelskie centralised space heating biomass and biogas 2024,PL lubelskie,,centralised space heating,,,biomass and biogas,,2024,2024,TRUE,inf,
PL lubelskie centralised space heating hard coal 2020,PL lubelskie,,centralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL lubelskie centralised space heating hard coal 2023,PL lubelskie,,centralised space heating,,,hard coal,,2023,2023,TRUE,inf,
PL lubelskie centralised space heating hard coal 2024,PL lubelskie,,centralised space heating,,,hard coal,,2024,2024,TRUE,inf,
PL lubelskie centralised space heating natural gas 2020,PL lubelskie,,centralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL lubelskie centralised space heating natural gas 2023,PL lubelskie,,centralised space heating,,,natural gas,,2023,2023,TRUE,inf,
PL lubelskie centralised space heating natural gas 2024,PL lubelskie,,centralised space heating,,,natural gas,,2024,2024,TRUE,inf,
PL lubelskie centralised space heating other 2020,PL lubelskie,,centralised space heating,,,other,,2020,2020,TRUE,inf,
PL lubelskie centralised space heating other 2023,PL lubelskie,,centralised space heating,,,other,,2023,2023,TRUE,inf,
PL lubelskie centralised space heating other 2024,PL lubelskie,,centralised space heating,,,other,,2024,2024,TRUE,inf,
PL lubelskie centralised water heating biomass and biogas 2020,PL lubelskie,,centralised water heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL lubelskie centralised water heating biomass and biogas 2023,PL lubelskie,,centralised water heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL lubelskie centralised water heating biomass and biogas 2024,PL lubelskie,,centralised water heating,,,biomass and biogas,,2024,2024,TRUE,inf,
PL lubelskie centralised water heating hard coal 2020,PL lubelskie,,centralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL lubelskie centralised water heating hard coal 2023,PL lubelskie,,centralised water heating,,,hard coal,,2023,2023,TRUE,inf,
PL lubelskie centralised water heating hard coal 2024,PL lubelskie,,centralised water heating,,,hard coal,,2024,2024,TRUE,inf,
PL lubelskie centralised water heating natural gas 2020,PL lubelskie,,centralised water heating,,,natural gas,,2020,2020,TRUE,inf,
